event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
2964	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	1102	2024-11-01 16:20:00	135698		135935		0	3	6-11,5-11,6-11
2964	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	1469	2024-11-01 12:20:00	122982	132756	144824	132715	3	1	11-3,11-1,10-12,11-9
2964	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	1214	2024-11-01 15:40:00	136473	132696	133717	208509	3	0	11-9,11-4,11-8
2964	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	1697	2024-11-01 17:00:00	115029		116532		1	3	7-11,11-7,7-11,10-12
2964	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	1595	2024-11-01 15:00:00	135935	144861	131401	135391	3	0	11-7,11-8,11-9
2964	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	2131	2024-11-01 11:45:00	115029		102891		3	2	3-11,8-11,11-6,11-5,11-4
2964	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	1067	2024-10-31 16:10:00	136473	132696	131924	119694	3	0	11-6,11-2,11-7
2964	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	1885	2024-10-31 15:00:00	122982	132756	133717	131401	3	1	11-8,5-11,11-9,11-5
2964	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	2103	2024-10-31 15:35:00	145860	131383	131401	135391	2	3	11-4,2-11,11-5,6-11,2-11
2964	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	2193	2024-10-31 16:10:00	133717	208509	144824	136474	3	2	14-12,6-11,11-8,2-11,11-9
2964	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	1779	2024-11-01 10:35:00	135698		137731		3	1	14-12,11-9,3-11,11-2
2964	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	1407	2024-11-01 11:10:00	120850		116532		0	3	6-11,9-11,10-12
2964	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	1330	2024-11-01 10:00:00	112453		135935		0	3	10-12,6-11,3-11
2964	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	2779	2024-10-31 15:00:00	131723	121714	144824	132715	2	3	9-11,11-9,7-11,13-11,9-11
2964	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	1428	2024-10-31 15:35:00	122046	132715	135935	144861	0	3	6-11,7-11,8-11
2964	TTEXDOUBLES-----------QFNL000100----------	D	X	QFNL	000100	1428	2024-10-31 09:00:00	122982	132756	136474	123972	3	0	11-9,11-8,12-10
2964	TTEMDOUBLES-----------QFNL000300----------	D	M	QFNL	000300	2392	2024-10-31 11:10:00	133717	208509	137863	121684	3	2	11-8,8-11,9-11,12-10,11-4
2964	TTEWSINGLES-----------QFNL000300----------	S	W	QFNL	000300	1980	2024-10-31 16:45:00	112453		144861		3	1	11-9,8-11,11-9,13-11
2964	TTEMDOUBLES-----------QFNL000100----------	D	M	QFNL	000100	1606	2024-10-31 11:10:00	136473	132696	134814	134557	3	1	5-11,11-6,11-5,11-7
2964	TTEXDOUBLES-----------QFNL000400----------	D	X	QFNL	000400	0	2024-10-31 09:00:00	119694	137731	144824	132715	1	3	8-11,11-4,7-11,11-13
2964	TTEMDOUBLES-----------QFNL000400----------	D	M	QFNL	000400	1325	2024-10-31 11:10:00	121693	123514	144824	136474	2	3	11-4,7-11,11-2,6-11,3-11
