event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
2611	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	2772	2022-11-06 21:00:00	121623	113418	119022	121250	2	3	11-7,9-11,7-11,13-11,10-12
2611	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	3650	2022-11-06 23:00:00	115641		116021		4	0	15-13,11-8,11-8,11-8
2611	TTEWTEAM--------------FNL-00010001--------	T	W	FNL	00010001	1474	2022-11-01 18:00:00	121250	119022	133478	113418	3	1	12-10,11-4,7-11,11-2
2611	TTEMTEAM--------------FNL-00010004--------	T	M	FNL	00010004	7587	2022-11-01 20:30:00	116021		123031		3	1	11-3,10-12,11-9,11-9
2611	TTEWTEAM--------------FNL-00010004--------	T	W	FNL	00010004	6834	2022-11-01 18:00:00	112221		133478		3	1	11-7,11-13,11-2,11-4
2611	TTEWTEAM--------------FNL-00010003--------	T	W	FNL	00010003	5122	2022-11-01 18:00:00	119022		113418		1	3	11-8,3-11,10-12,7-11
2611	TTEWTEAM--------------FNL-00010002--------	T	W	FNL	00010002	3223	2022-11-01 18:00:00	112221		121623		1	3	6-11,2-11,11-7,9-11
2611	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	2855	2022-11-06 21:35:00	119316	100486	111683	133441	3	0	11-7,12-10,11-5
2611	TTEMTEAM--------------FNL-00010003--------	T	M	FNL	00010003	5278	2022-11-01 20:30:00	121179		117312		0	3	7-11,4-11,7-11
2611	TTEMTEAM--------------FNL-00010002--------	T	M	FNL	00010002	3840	2022-11-01 20:30:00	116021		115641		3	0	11-7,11-9,11-9
2611	TTEMTEAM--------------FNL-00010001--------	T	M	FNL	00010001	1652	2022-11-01 20:30:00	121179	121222	123031	117312	0	3	6-11,8-11,9-11
2611	TTEMTEAM--------------FNL-00010005--------	T	M	FNL	00010005	9117	2022-11-01 20:30:00	121222		115641		1	3	4-11,12-10,3-11,4-11
2611	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	961	2022-11-05 23:30:00	117312	121623	119463	119022	3	1	11-8,5-11,11-6,11-5
2611	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	3012	2022-11-06 22:10:00	115009		112221		4	1	9-11,11-4,11-5,11-5,11-3
2611	TTEWTEAM--------------FNL-00010005--------	T	W	FNL	00010005	8371	2022-11-01 18:00:00	121250		121623		0	3	9-11,9-11,12-14
2611	TTEWTEAM--------------SFNL00020002--------	T	W	SFNL	00020002	3191	2022-11-01 13:00:00	135306		112221		1	3	13-11,5-11,5-11,8-11
2611	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	1106	2022-11-06 14:00:00	119316	100486	113419	117312	3	1	11-7,11-4,3-11,11-6
2611	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	3485	2022-11-05 22:15:00	115641		106151		4	1	11-9,9-11,11-5,11-8,11-6
2611	TTEWTEAM--------------SFNL00020003--------	T	W	SFNL	00020003	4569	2022-11-01 13:00:00	112463		121250		1	3	11-7,6-11,4-11,9-11
2611	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	2492	2022-11-05 19:00:00	119463	119022	119316	119109	3	2	14-12,8-11,3-11,11-5,13-11
2611	TTEWTEAM--------------SFNL00010001--------	T	W	SFNL	00010001	2094	2022-11-01 13:00:00	109777	117294	133478	113418	1	3	7-11,7-11,11-9,6-11
2611	TTEWTEAM--------------SFNL00010002--------	T	W	SFNL	00010002	3271	2022-11-01 13:00:00	111346		121623		0	3	5-11,5-11,5-11
2611	TTEWTEAM--------------SFNL00010003--------	T	W	SFNL	00010003	5675	2022-11-01 13:00:00	109777		133478		2	3	8-11,11-8,13-11,6-11,8-11
2611	TTEMTEAM--------------SFNL00020001--------	T	M	SFNL	00020001	2285	2022-11-01 15:30:00	119316	100486	121179	121222	1	3	8-11,15-13,7-11,9-11
2611	TTEMTEAM--------------SFNL00020002--------	T	M	SFNL	00020002	4199	2022-11-01 15:30:00	132793		116021		1	3	13-11,6-11,4-11,2-11
2611	TTEMTEAM--------------SFNL00020003--------	T	M	SFNL	00020003	6562	2022-11-01 15:30:00	119316		121179		2	3	8-11,11-3,12-10,9-11,6-11
2611	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	3294	2022-11-05 21:30:00	115009		110560		4	3	9-11,11-5,5-11,11-5,11-8,9-11,11-3
2611	TTEMTEAM--------------SFNL00010001--------	T	M	SFNL	00010001	1450	2022-11-01 15:30:00	137175	111512	123031	117312	0	3	6-11,7-11,7-11
2611	TTEMTEAM--------------SFNL00010002--------	T	M	SFNL	00010002	2704	2022-11-01 15:30:00	131446		115641		0	3	5-11,4-11,7-11
2611	TTEMTEAM--------------SFNL00010003--------	T	M	SFNL	00010003	4324	2022-11-01 15:30:00	137175		117312		1	3	8-11,9-11,11-9,3-11
2611	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	3502	2022-11-05 20:00:00	112221		135701		4	3	13-11,11-3,8-11,9-11,11-9,10-12,11-7
2611	TTEWTEAM--------------SFNL00020001--------	T	W	SFNL	00020001	1255	2022-11-01 13:00:00	112462	112463	121250	119022	0	3	8-11,7-11,7-11
2611	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	1362	2022-11-05 19:00:00	117312	121623	133441	109777	3	0	12-10,11-6,11-4
2611	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	796	2022-11-06 13:30:00	115009	112463	121623	113418	0	3	7-11,3-11,7-11
2611	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	1197	2022-11-06 13:00:00	119022	121250	121445	124042	3	0	11-8,11-3,11-8
2611	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	2943	2022-11-05 20:45:00	132793		116021		0	4	6-11,6-11,10-12,7-11
2611	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	1231	2022-11-06 14:30:00	111683	133441	120896	106151	3	0	11-9,11-9,11-7
2611	TTEWTEAM--------------QFNL00010004--------	T	W	QFNL	00010004	7266	2022-10-31 18:00:00	119836		113418		1	3	6-11,2-11,11-9,8-11
2611	TTEMSINGLES-----------QFNL000100----------	S	M	QFNL	000100	3928	2022-11-05 15:15:00	115641		111115		4	0	13-11,11-6,11-5,11-8
2611	TTEWDOUBLES-----------QFNL000100----------	D	W	QFNL	000100	1715	2022-11-04 16:00:00	115009	112463	134356	113309	3	1	7-11,11-8,11-9,11-7
2611	TTEMTEAM--------------QFNL00020002--------	T	M	QFNL	00020002	4465	2022-10-31 20:30:00	115134		115000		1	3	10-12,6-11,11-9,8-11
2611	TTEWDOUBLES-----------QFNL000300----------	D	W	QFNL	000300	3260	2022-11-04 16:00:00	119022	121250	116364	119109	3	2	11-1,11-9,8-11,4-11,11-6
2611	TTEWTEAM--------------QFNL00020001--------	T	W	QFNL	00020001	2258	2022-10-31 18:00:00	144508	122419	109777	117294	2	3	4-11,11-5,4-11,11-9,7-11
2611	TTEMTEAM--------------QFNL00020003--------	T	M	QFNL	00020003	6065	2022-10-31 20:30:00	133441		131446		3	1	11-8,11-4,8-11,11-5
