event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
2866	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	2242	2024-01-05 14:45:00	121404		121558		0	4	8-11,9-11,12-14,7-11
2866	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	1349	2024-01-05 14:00:00	115910	137237	133848	135888	0	3	8-11,2-11,8-11
2866	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	1516	2024-01-05 10:00:00	121404	121558	115910	137237	0	3	8-11,9-11,10-12
2866	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	1655	2024-01-05 11:30:00	114715		121558		0	4	4-11,5-11,5-11,8-11
2866	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	1744	2024-01-05 12:15:00	121404		115910		4	0	11-6,11-6,11-7,11-9
2866	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	2279	2024-01-05 10:45:00	132992	135977	133848	135888	2	3	11-13,4-11,11-9,11-8,10-12
2866	TTEMSINGLES-----------QFNL000200----------	S	M	QFNL	000200	2605	2024-01-04 12:00:00	105649		115910		2	3	4-11,11-5,9-11,11-9,5-11
2866	TTEMSINGLES-----------QFNL000100----------	S	M	QFNL	000100	1251	2024-01-04 08:00:00	121404		112092		3	0	11-6,11-9,11-4
2866	TTEMDOUBLES-----------QFNL000300----------	D	M	QFNL	000300	1197	2024-01-04 09:20:00	131912	133713	132992	135977	0	3	5-11,8-11,8-11
2866	TTEMSINGLES-----------QFNL000300----------	S	M	QFNL	000300	2421	2024-01-04 08:40:00	114715		119588		3	2	2-11,14-12,6-11,11-9,11-6
2866	TTEMDOUBLES-----------QFNL000400----------	D	M	QFNL	000400	2547	2024-01-04 13:20:00	133848	135888	122777	133694	3	2	8-11,11-8,11-5,3-11,11-7
2866	TTEMSINGLES-----------QFNL000400----------	S	M	QFNL	000400	1471	2024-01-04 12:40:00	123980		121558		0	3	10-12,8-11,6-11
2866	TTEMDOUBLES-----------QFNL000200----------	D	M	QFNL	000200	1763	2024-01-04 14:00:00	115910	137237	102832	107028	3	1	10-12,11-7,11-6,11-4
2866	TTEMDOUBLES-----------QFNL000100----------	D	M	QFNL	000100	1677	2024-01-04 10:00:00	121404	121558	112620	123690	3	1	11-4,11-13,11-8,11-5
2866	TTEMSINGLES-----------8FNL000300----------	S	M	8FNL	000300	1740	2024-01-03 12:40:00	105649		114936		3	0	12-10,11-8,11-7
2866	TTEMSINGLES-----------8FNL000700----------	S	M	8FNL	000700	2658	2024-01-03 12:00:00	123980		107028		3	2	8-11,11-8,5-11,11-4,11-7
2866	TTEMSINGLES-----------8FNL000800----------	S	M	8FNL	000800	1675	2024-01-03 14:00:00	135977		121558		1	3	6-11,11-9,6-11,8-11
2866	TTEMSINGLES-----------8FNL000200----------	S	M	8FNL	000200	2567	2024-01-03 09:20:00	112092		115641		3	2	7-11,2-11,11-9,12-10,12-10
2866	TTEMSINGLES-----------8FNL000600----------	S	M	8FNL	000600	2305	2024-01-03 08:00:00	121582		119588		1	3	6-11,15-17,11-3,5-11
2866	TTEMSINGLES-----------8FNL000100----------	S	M	8FNL	000100	3123	2024-01-03 10:00:00	121404		118927		3	2	7-11,11-7,11-7,17-19,11-8
2866	TTEMSINGLES-----------8FNL000500----------	S	M	8FNL	000500	2542	2024-01-03 08:40:00	137237		114715		2	3	9-11,8-11,11-7,11-2,8-11
2866	TTEMSINGLES-----------8FNL000400----------	S	M	8FNL	000400	2362	2024-01-03 13:20:00	116853		115910		1	3	12-14,7-11,11-8,10-12
