event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
2693	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	2547	2023-06-18 15:05:00	107028		119533		1	4	7-11,6-11,8-11,11-7,7-11
2693	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	3790	2023-06-18 14:20:00	123977		136613		4	2	4-11,11-9,11-5,11-2,8-11,11-6
2693	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	1786	2023-06-18 13:40:00	114936	117357	133848	135888	3	1	12-10,11-4,7-11,11-8
2693	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	2244	2023-06-17 17:30:00	114936	118994	135888	133894	1	3	9-11,12-10,6-11,10-12
2693	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	2675	2023-06-18 13:00:00	118994	123977	119529	133894	3	1	7-11,14-12,11-8,11-6
2693	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	2406	2023-06-17 15:00:00	123977		133814		3	1	12-10,8-11,11-9,11-7
2693	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	1490	2023-06-17 15:35:00	111641		107028		0	3	7-11,6-11,9-11
2693	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	2286	2023-06-17 16:45:00	119533		112409		3	1	11-7,12-14,11-7,11-5
2693	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	3001	2023-06-17 11:20:00	119529	133894	119730	136539	3	2	11-13,5-11,11-6,11-4,11-9
2693	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	2667	2023-06-17 11:20:00	118994	123977	135922	135894	3	1	6-11,12-10,11-7,11-7
2693	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	2259	2023-06-16 18:00:00	123682	123684	135888	133894	2	3	11-8,10-12,11-4,7-11,9-11
2693	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	3369	2023-06-16 18:00:00	117357	123977	114936	118994	2	3	8-11,11-9,13-11,8-11,12-14
2693	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	1869	2023-06-17 16:10:00	136539		136613		0	3	6-11,7-11,9-11
2693	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	1721	2023-06-17 11:55:00	133848	135888	131148	137237	3	1	12-10,11-4,6-11,11-8
2693	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	2483	2023-06-17 11:55:00	114936	117357	134380	121408	3	1	11-6,6-11,19-17,11-9
2693	TTEWSINGLES-----------QFNL000400----------	S	W	QFNL	000400	2121	2023-06-17 10:10:00	100868		136613		1	3	7-11,11-7,9-11,7-11
2693	TTEXDOUBLES-----------QFNL000300----------	D	X	QFNL	000300	1334	2023-06-16 09:00:00	123680	131395	123682	123684	0	3	9-11,3-11,9-11
2693	TTEWSINGLES-----------QFNL000100----------	S	W	QFNL	000100	2896	2023-06-17 09:00:00	123977		114905		3	2	12-14,11-4,7-11,11-8,11-8
2693	TTEWSINGLES-----------QFNL000300----------	S	W	QFNL	000300	2617	2023-06-17 10:10:00	136539		123114		3	1	5-11,11-7,11-8,12-10
2693	TTEMDOUBLES-----------QFNL000300----------	D	M	QFNL	000300	693	2023-06-16 10:45:00	123386	123680	133848	135888	0	3	4-11,4-11,3-11
2693	TTEMSINGLES-----------QFNL000300----------	S	M	QFNL	000300	2712	2023-06-17 10:45:00	119533		102832		3	1	11-9,9-11,11-8,12-10
2693	TTEXDOUBLES-----------QFNL000200----------	D	X	QFNL	000200	3508	2023-06-16 09:00:00	114936	118994	117345	119730	3	2	8-11,13-11,11-9,13-15,11-8
2693	TTEWDOUBLES-----------QFNL000300----------	D	W	QFNL	000300	0	2023-06-16 10:10:00	119529	133894	117365	115939	3	0	11-0,11-0,11-0
2693	TTEWDOUBLES-----------QFNL000400----------	D	W	QFNL	000400	2644	2023-06-16 14:30:00	119730	136539	115454	100868	3	2	11-7,6-11,10-12,11-3,13-11
2693	TTEWDOUBLES-----------QFNL000100----------	D	W	QFNL	000100	1428	2023-06-16 15:05:00	118994	123977	133814	132701	3	0	11-6,11-9,11-3
2693	TTEMSINGLES-----------QFNL000200----------	S	M	QFNL	000200	1960	2023-06-17 09:35:00	107028		101820		3	0	11-7,13-11,11-8
2693	TTEWDOUBLES-----------QFNL000200----------	D	W	QFNL	000200	2808	2023-06-16 10:10:00	135922	135894	123114	136613	3	1	14-16,11-9,13-11,11-2
2693	TTEXDOUBLES-----------QFNL000100----------	D	X	QFNL	000100	2485	2023-06-16 09:00:00	117357	123977	121591	119529	3	1	17-19,11-9,11-3,11-9
2693	TTEMDOUBLES-----------QFNL000100----------	D	M	QFNL	000100	857	2023-06-16 10:10:00	114936	117357	132026	123175	3	0	11-4,11-5,11-8
