event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
2722	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	2032	2023-08-13 22:30:00	123977	118994	131401	133814	3	1	9-11,11-8,11-6,11-7
2722	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	3285	2023-08-13 21:45:00	135996		112074		2	4	12-10,12-14,9-11,11-9,6-11,7-11
2722	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	2030	2023-08-12 22:30:00	117357	123977	111050	111072	3	1	11-9,12-10,8-11,11-4
2722	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	2111	2023-08-13 23:05:00	121514	117357	105197	123971	3	1	11-7,11-8,5-11,11-8
2722	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	2447	2023-08-13 21:00:00	123672		114905		4	1	8-11,11-6,11-3,11-8,11-4
2722	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	1415	2023-08-12 17:00:00	123977	118994	111012	108226	3	0	14-12,11-8,11-6
2722	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	2506	2023-08-12 21:45:00	119284		135996		2	3	17-19,11-7,6-11,11-8,11-13
2722	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	1936	2023-08-12 20:35:00	112074		114936		3	0	11-9,11-9,12-10
2722	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	1379	2023-08-12 20:00:00	123672		111012		3	0	11-8,11-7,11-6
2722	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	981	2023-08-11 23:20:00	117357	123977	114936	118994	3	0	11-5,11-4,11-4
2722	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	1726	2023-08-11 23:20:00	111050	111072	123031	133478	3	1	8-11,11-6,11-9,11-4
2722	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	1773	2023-08-12 21:10:00	121623		114905		1	3	6-11,11-8,8-11,6-11
2722	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	1442	2023-08-12 18:10:00	114905	118507	131401	133814	0	3	4-11,11-13,6-11
