event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
2885	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	1955	2024-09-15 14:40:00	133405		133000		3	1	11-8,7-11,11-6,11-3
2885	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	1447	2024-09-15 09:20:00	121412	133529	135924	135091	3	1	8-11,11-7,11-7,11-3
2885	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	1504	2024-09-15 15:15:00	135919		115029		0	3	7-11,9-11,8-11
2885	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	1802	2024-09-15 14:05:00	117345	135919	137733	133893	1	3	7-11,11-7,8-11,8-11
2885	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	1783	2024-09-15 13:30:00	133405	135935	133000	122261	0	3	8-11,9-11,7-11
2885	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	1074	2024-09-14 14:05:00	133405	135935	137465	136403	3	0	11-5,11-7,11-4
2885	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	1453	2024-09-14 13:30:00	136056	119749	121412	133529	1	3	7-11,11-9,4-11,2-11
2885	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	1948	2024-09-14 14:05:00	135922	200908	133000	122261	0	3	7-11,8-11,4-11
2885	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	1369	2024-09-15 08:10:00	135919		144528		3	0	12-10,11-6,12-10
2885	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	1576	2024-09-15 07:00:00	133405		133529		3	1	11-6,11-7,6-11,11-7
2885	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	1673	2024-09-14 13:30:00	135924	135091	133893	136539	3	1	11-7,6-11,11-8,11-9
2885	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	1463	2024-09-14 14:40:00	137733	133893	200664	135627	3	0	11-9,11-9,11-7
2885	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	2281	2024-09-15 07:35:00	145267		133000		1	3	11-7,11-13,9-11,2-11
2885	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	2019	2024-09-14 14:40:00	114848	123659	117345	135919	2	3	8-11,3-11,12-10,11-5,14-16
2885	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	1965	2024-09-15 08:45:00	137733		115029		1	3	11-9,8-11,6-11,2-11
2885	TTEXDOUBLES-----------QFNL000200----------	D	X	QFNL	000200	0	2024-09-14 07:00:00	121412	133529	200304	137032	3	0	11-0,11-0,11-0
2885	TTEWDOUBLES-----------QFNL000400----------	D	W	QFNL	000400	2242	2024-09-14 07:50:00	132096	145267	133000	122261	1	3	10-12,11-9,5-11,6-11
2885	TTEMDOUBLES-----------QFNL000100----------	D	M	QFNL	000100	2190	2024-09-14 08:25:00	114848	123659	110730	202561	3	2	12-10,11-7,9-11,2-11,11-4
2885	TTEXDOUBLES-----------QFNL000400----------	D	X	QFNL	000400	2299	2024-09-14 07:00:00	145550	200908	133893	136539	1	3	7-11,11-4,8-11,6-11
2885	TTEMDOUBLES-----------QFNL000400----------	D	M	QFNL	000400	2492	2024-09-14 08:25:00	135886	134380	200664	135627	2	3	11-9,7-11,2-11,11-2,12-14
2885	TTEMSINGLES-----------QFNL000300----------	S	M	QFNL	000300	1667	2024-09-14 15:50:00	116680		137733		1	3	7-11,11-9,4-11,6-11
2885	TTEWSINGLES-----------QFNL000400----------	S	W	QFNL	000400	2806	2024-09-14 15:15:00	135922		133000		0	3	9-11,8-11,8-11
2885	TTEWSINGLES-----------QFNL000100----------	S	W	QFNL	000100	1358	2024-09-14 15:15:00	133405		122261		3	0	11-8,11-5,11-5
2885	TTEWSINGLES-----------QFNL000200----------	S	W	QFNL	000200	2118	2024-09-14 15:15:00	133529		136539		3	2	11-4,6-11,11-6,7-11,11-5
2885	TTEMDOUBLES-----------QFNL000300----------	D	M	QFNL	000300	2320	2024-09-14 08:25:00	137733	133893	135924	136056	3	2	14-12,11-2,7-11,7-11,11-2
2885	TTEWSINGLES-----------QFNL000300----------	S	W	QFNL	000300	1412	2024-09-14 15:15:00	136309		145267		0	3	11-13,6-11,8-11
2885	TTEWDOUBLES-----------QFNL000100----------	D	W	QFNL	000100	965	2024-09-14 07:50:00	133405	135935	132203	117455	3	0	11-3,11-5,11-6
2885	TTEWDOUBLES-----------QFNL000200----------	D	W	QFNL	000200	839	2024-09-14 07:50:00	121714	121890	137465	136403	0	3	3-11,4-11,2-11
2885	TTEWDOUBLES-----------QFNL000300----------	D	W	QFNL	000300	1969	2024-09-14 07:50:00	211037	100868	135922	200908	1	3	11-9,3-11,8-11,6-11
2885	TTEMDOUBLES-----------QFNL000200----------	D	M	QFNL	000200	2061	2024-09-14 08:25:00	117345	135919	211031	134317	3	1	9-11,11-8,11-4,16-14
2885	TTEMSINGLES-----------QFNL000400----------	S	M	QFNL	000400	1225	2024-09-14 15:50:00	120224		115029		0	3	5-11,4-11,12-14
2885	TTEXDOUBLES-----------QFNL000100----------	D	X	QFNL	000100	1328	2024-09-14 07:00:00	121869	121714	136056	119749	0	3	2-11,12-14,7-11
2885	TTEMSINGLES-----------QFNL000100----------	S	M	QFNL	000100	2412	2024-09-14 15:50:00	135919		121412		3	2	12-10,9-11,8-11,11-4,12-10
2885	TTEXDOUBLES-----------QFNL000300----------	D	X	QFNL	000300	1164	2024-09-14 07:00:00	136984	136987	135924	135091	0	3	9-11,8-11,8-11
2885	TTEMSINGLES-----------QFNL000200----------	S	M	QFNL	000200	1068	2024-09-14 15:50:00	144528		132022		3	0	11-7,11-5,11-7
2885	TTEXDOUBLES-----------8FNL000700----------	D	X	8FNL	000700	1579	2024-09-13 06:30:00	145087	132203	145550	200908	1	3	6-11,4-11,11-7,8-11
2885	TTEMSINGLES-----------8FNL000100----------	S	M	8FNL	000100	1770	2024-09-14 10:10:00	122982		135919		1	3	9-11,11-3,8-11,4-11
2885	TTEMSINGLES-----------8FNL000400----------	S	M	8FNL	000400	2184	2024-09-14 10:10:00	132022		121869		3	2	7-11,11-6,11-2,13-15,11-4
2885	TTEMSINGLES-----------8FNL000700----------	S	M	8FNL	000700	2189	2024-09-14 10:10:00	119092		120224		1	3	9-11,6-11,11-8,10-12
2885	TTEWDOUBLES-----------8FNL000300----------	D	W	8FNL	000300	1137	2024-09-13 10:35:00	121714	121890	136574	133769	3	0	11-7,11-8,11-9
2885	TTEWSINGLES-----------8FNL000200----------	S	W	8FNL	000200	1884	2024-09-14 09:35:00	100868		122261		1	3	11-9,3-11,4-11,6-11
2885	TTEMDOUBLES-----------8FNL000200----------	D	M	8FNL	000200	846	2024-09-13 11:45:00	107335	115802	110730	202561	0	3	9-11,7-11,5-11
2885	TTEMDOUBLES-----------8FNL000700----------	D	M	8FNL	000700	1817	2024-09-13 12:20:00	131673	133020	135886	134380	1	3	11-9,12-14,4-11,6-11
