event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
2941	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	5154	2024-06-03 10:30:00	131163		121411		4	3	11-13,11-7,6-11,11-7,11-9,6-11,11-9
2941	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	4239	2024-06-03 11:30:00	121558		121404		3	4	9-11,9-11,2-11,11-8,11-6,11-8,4-11
2941	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	2546	2024-06-02 11:15:00	121404		115641		4	0	11-8,11-7,11-6,11-9
2941	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	2315	2024-06-02 10:30:00	124110		121411		0	4	9-11,11-13,9-11,4-11
2941	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	2834	2024-06-02 12:45:00	121558		114715		4	2	11-5,8-11,9-11,11-8,11-5,13-11
2941	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	3265	2024-06-02 12:00:00	131163		112019		4	2	11-7,6-11,11-6,9-11,11-3,13-11
2941	TTEWSINGLES-----------QFNL000100----------	S	W	QFNL	000100	1646	2024-06-02 06:30:00	131163		123672		3	0	11-6,11-5,11-9
2941	TTEMSINGLES-----------QFNL000100----------	S	M	QFNL	000100	2114	2024-06-02 05:55:00	121558		115910		3	1	10-12,11-9,11-9,11-6
2941	TTEMSINGLES-----------QFNL000300----------	S	M	QFNL	000300	2194	2024-06-02 03:35:00	123980		121404		1	3	4-11,10-12,11-6,7-11
2941	TTEWSINGLES-----------QFNL000200----------	S	W	QFNL	000200	2483	2024-06-02 05:20:00	112019		136711		3	1	11-5,13-11,10-12,11-5
2941	TTEMSINGLES-----------QFNL000400----------	S	M	QFNL	000400	2996	2024-06-02 04:45:00	115641		119588		3	2	11-6,11-8,11-13,8-11,11-6
2941	TTEWSINGLES-----------QFNL000300----------	S	W	QFNL	000300	2067	2024-06-02 04:10:00	123977		124110		1	3	14-12,6-11,7-11,3-11
2941	TTEMSINGLES-----------QFNL000200----------	S	M	QFNL	000200	1727	2024-06-02 07:05:00	135977		114715		2	3	11-6,11-3,5-11,10-12,5-11
2941	TTEWSINGLES-----------QFNL000400----------	S	W	QFNL	000400	3027	2024-06-02 03:00:00	121403		121411		2	3	5-11,9-11,11-6,11-7,12-14
2941	TTEWSINGLES-----------8FNL000300----------	S	W	8FNL	000300	3086	2024-06-01 04:10:00	112019		131335		3	2	7-11,11-6,11-5,7-11,11-9
2941	TTEMSINGLES-----------8FNL000700----------	S	M	8FNL	000700	2601	2024-06-01 07:05:00	115641		107028		3	2	4-11,2-11,11-9,11-5,11-7
2941	TTEWSINGLES-----------8FNL000500----------	S	W	8FNL	000500	1311	2024-06-01 10:30:00	123977		120972		3	0	11-6,11-4,11-8
2941	TTEWSINGLES-----------8FNL000200----------	S	W	8FNL	000200	2144	2024-06-01 14:00:00	112221		123672		1	3	9-11,10-12,11-9,6-11
2941	TTEMSINGLES-----------8FNL000800----------	S	M	8FNL	000800	2437	2024-06-01 12:15:00	132992		119588		2	3	7-11,11-9,11-3,9-11,9-11
2941	TTEWSINGLES-----------8FNL000400----------	S	W	8FNL	000400	1360	2024-06-01 06:30:00	115009		136711		0	3	4-11,6-11,8-11
2941	TTEMSINGLES-----------8FNL000400----------	S	M	8FNL	000400	1930	2024-06-01 14:35:00	114715		114936		3	1	8-11,11-9,11-6,11-7
2941	TTEWSINGLES-----------8FNL000600----------	S	W	8FNL	000600	0	2024-06-01 05:20:00	119730		124110		0	3	6-11,2-11,2-11
2941	TTEWSINGLES-----------8FNL000700----------	S	W	8FNL	000700	1348	2024-06-01 03:00:00	121403		200413		3	0	11-3,11-7,11-2
2941	TTEMSINGLES-----------8FNL000500----------	S	M	8FNL	000500	2275	2024-06-01 03:35:00	121582		123980		1	3	2-11,11-9,8-11,9-11
2941	TTEWSINGLES-----------8FNL000800----------	S	W	8FNL	000800	1639	2024-06-01 11:40:00	117820		121411		0	3	10-12,2-11,7-11
2941	TTEWSINGLES-----------8FNL000100----------	S	W	8FNL	000100	1184	2024-06-01 12:50:00	131163		118994		3	0	11-7,11-1,11-2
2941	TTEMSINGLES-----------8FNL000200----------	S	M	8FNL	000200	1624	2024-06-01 04:45:00	132824		115910		0	3	1-11,13-15,7-11
2941	TTEMSINGLES-----------8FNL000600----------	S	M	8FNL	000600	2138	2024-06-01 05:55:00	135888		121404		1	3	6-11,4-11,11-8,4-11
2941	TTEMSINGLES-----------8FNL000100----------	S	M	8FNL	000100	2530	2024-06-01 11:05:00	121558		135996		3	2	11-6,9-11,11-6,11-13,12-10
2941	TTEMSINGLES-----------8FNL000300----------	S	M	8FNL	000300	2301	2024-06-01 13:25:00	135977		101222		3	2	11-9,11-13,12-10,3-11,12-10
2941	TTEMSINGLES-----------R32-000900----------	S	M	R32	000900	1410	2024-05-31 03:00:00	121582		122425		3	0	11-6,11-6,11-5
2941	TTEWSINGLES-----------R32-001400----------	S	W	R32	001400	1424	2024-05-30 06:30:00	200413		108226		3	0	11-6,13-11,11-6
2941	TTEWSINGLES-----------R32-001500----------	S	W	R32	001500	1557	2024-05-31 04:45:00	117820		111656		3	0	11-5,11-8,11-7
2941	TTEMSINGLES-----------R32-000800----------	S	M	R32	000800	2365	2024-05-31 12:50:00	114936		102832		3	1	11-8,6-11,11-6,12-10
2941	TTEWSINGLES-----------R32-001300----------	S	W	R32	001300	1441	2024-05-30 12:50:00	121403		112868		3	0	11-9,11-3,11-6
2941	TTEWSINGLES-----------R32-000400----------	S	W	R32	000400	1408	2024-05-31 11:05:00	121623		123672		0	3	5-11,8-11,9-11
2941	TTEMSINGLES-----------R32-001600----------	S	M	R32	001600	1405	2024-05-31 11:40:00	112062		119588		0	3	6-11,8-11,7-11
