event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
2863	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	1300	2024-01-27 12:30:00	121514	117357	114715	102832	3	0	11-9,11-9,11-7
2863	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	2547	2024-01-28 12:30:00	114726		110797		0	4	8-11,8-11,15-17,6-11
2863	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	2841	2024-01-28 13:30:00	115641		135977		2	4	11-9,11-9,11-13,0-11,13-15,7-11
2863	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	0	2024-01-28 10:00:00	117357	123977	111050	111072	3	0	11-2,12-10,13-11
2863	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	2145	2024-01-27 10:00:00	118994	123977	200413	131401	3	1	11-4,11-4,15-17,11-6
2863	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	2610	2024-01-28 09:30:00	115641		107028		3	1	11-7,8-11,15-13,11-6
2863	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	1789	2024-01-26 12:30:00	117357	123977	132992	137894	3	1	11-2,11-9,9-11,11-8
2863	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	2532	2024-01-28 07:30:00	123977		114726		2	3	11-9,7-11,8-11,11-1,8-11
2863	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	1672	2024-01-26 14:15:00	200413	131401	110797	124162	3	0	12-10,14-12,11-4
2863	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	1151	2024-01-26 14:50:00	118994	123977	117463	111072	3	0	11-3,11-9,11-7
2863	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	1646	2024-01-28 08:10:00	102832		135977		1	3	11-8,5-11,3-11,9-11
2863	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	2067	2024-01-26 12:30:00	111050	111072	112620	115543	3	2	11-6,6-11,11-7,10-12,11-1
2863	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	1194	2024-01-28 08:50:00	110797		112868		3	0	11-6,11-5,11-4
2863	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	2371	2024-01-26 14:50:00	121514	117357	101820	132824	3	2	11-9,8-11,11-3,9-11,14-12
2863	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	1441	2024-01-26 15:25:00	114715	102832	123971	105197	3	0	11-9,11-8,11-8
2863	TTEMSINGLES-----------QFNL000200----------	S	M	QFNL	000200	2123	2024-01-27 13:55:00	114715		107028		2	3	11-6,11-3,6-11,8-11,4-11
2863	TTEMDOUBLES-----------QFNL000400----------	D	M	QFNL	000400	1028	2024-01-26 11:00:00	122044	104379	123971	105197	0	3	5-11,7-11,10-12
2863	TTEMDOUBLES-----------QFNL000100----------	D	M	QFNL	000100	1251	2024-01-26 11:00:00	121514	117357	112062	132992	3	0	11-6,12-10,11-6
2863	TTEWDOUBLES-----------QFNL000300----------	D	W	QFNL	000300	1552	2024-01-26 10:25:00	200413	131401	115430	131480	3	0	11-9,11-7,11-8
2863	TTEXDOUBLES-----------QFNL000400----------	D	X	QFNL	000400	1434	2024-01-26 07:30:00	123682	123684	112620	115543	1	3	2-11,11-8,6-11,5-11
2863	TTEMSINGLES-----------QFNL000100----------	S	M	QFNL	000100	2038	2024-01-27 13:55:00	115641		116853		3	1	11-7,8-11,11-8,11-4
2863	TTEXDOUBLES-----------QFNL000100----------	D	X	QFNL	000100	1055	2024-01-26 07:30:00	117357	123977	116820	133814	3	0	11-4,12-10,11-3
2863	TTEMDOUBLES-----------QFNL000300----------	D	M	QFNL	000300	1556	2024-01-26 10:25:00	120845	116820	114715	102832	1	3	11-8,5-11,8-11,3-11
2863	TTEWSINGLES-----------QFNL000300----------	S	W	QFNL	000300	1661	2024-01-27 13:20:00	122718		110797		1	3	5-11,11-7,6-11,4-11
2863	TTEWSINGLES-----------QFNL000400----------	S	W	QFNL	000400	2439	2024-01-27 14:30:00	133814		112868		1	3	7-11,10-12,15-13,9-11
2863	TTEWDOUBLES-----------QFNL000200----------	D	W	QFNL	000200	949	2024-01-26 09:50:00	117463	111072	112944	109453	3	0	11-7,11-2,11-0
2863	TTEWDOUBLES-----------QFNL000100----------	D	W	QFNL	000100	1110	2024-01-26 10:25:00	118994	123977	145455	200317	3	0	11-2,12-10,11-2
2863	TTEWSINGLES-----------QFNL000200----------	S	W	QFNL	000200	1850	2024-01-27 14:30:00	200413		114726		0	3	10-12,9-11,10-12
2863	TTEMSINGLES-----------QFNL000300----------	S	M	QFNL	000300	2890	2024-01-27 15:05:00	102832		135367		3	2	11-9,11-9,10-12,3-11,11-9
