event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
2411	TTEWSINGLES-----------FNL-000100--	S	W	FNL	000100	2858	2021-03-13 12:00:00	117821		102712		4	1	10-12,12-10,11-7,11-8,11-6
2411	TTEXDOUBLES-----------FNL-000100--	D	X	FNL	000100	2451	2021-03-13 08:20:00	118994	105197	110797	121582	1	3	12-10,8-11,9-11,6-11
2411	TTEWDOUBLES-----------FNL-000100--	D	W	FNL	000100	1763	2021-03-13 07:00:00	117820	110752	123977	118994	0	3	6-11,10-12,8-11
2411	TTEMSINGLES-----------FNL-000100--	S	M	FNL	000100	3121	2021-03-13 12:45:00	123980		102761		4	2	11-9,11-9,12-14,11-5,7-11,11-8
2411	TTEMDOUBLES-----------FNL-000100--	D	M	FNL	000100	2396	2021-03-13 07:40:00	105197	104257	111050	103903	3	2	2-11,11-6,11-8,8-11,11-3
2411	TTEWDOUBLES-----------SFNL000100--	D	W	SFNL	000100	2687	2021-03-11 11:15:00	117820	110752	131036	123672	3	2	6-11,7-11,11-8,12-10,11-7
2411	TTEMSINGLES-----------SFNL000200--	S	M	SFNL	000200	2867	2021-03-12 13:00:00	102761		118927		4	2	11-9,9-11,11-4,8-11,11-5,11-7
2411	TTEMDOUBLES-----------SFNL000100--	D	M	SFNL	000100	3064	2021-03-11 13:15:00	105197	104257	101648	101820	3	2	10-12,9-11,13-11,11-8,11-5
2411	TTEWDOUBLES-----------SFNL000200--	D	W	SFNL	000200	2555	2021-03-11 11:15:00	123977	118994	135935	133405	3	2	8-11,11-9,7-11,11-9,11-9
2411	TTEWSINGLES-----------SFNL000200--	S	W	SFNL	000200	1694	2021-03-12 11:40:00	108226		102712		0	4	8-11,4-11,3-11,5-11
2411	TTEXDOUBLES-----------SFNL000100--	D	X	SFNL	000100	2175	2021-03-12 16:00:00	106195	117821	118994	105197	1	3	11-3,4-11,9-11,9-11
2411	TTEMSINGLES-----------SFNL000100--	S	M	SFNL	000100	3200	2021-03-12 12:20:00	123980		107028		4	2	8-11,11-8,11-8,11-13,11-7,11-7
2411	TTEMDOUBLES-----------SFNL000200--	D	M	SFNL	000200	2695	2021-03-11 18:00:00	120850	122777	111050	103903	2	3	10-12,11-7,11-5,8-11,13-15
2411	TTEXDOUBLES-----------SFNL000200--	D	X	SFNL	000200	2059	2021-03-12 16:40:00	107445	100868	110797	121582	2	3	6-11,11-9,9-11,11-6,0-11
2411	TTEWSINGLES-----------SFNL000100--	S	W	SFNL	000100	3540	2021-03-12 11:00:00	117821		118994		4	1	11-5,17-15,9-11,11-5,15-13
2411	TTEMDOUBLES-----------QFNL000100--	D	M	QFNL	000100	1200	2021-03-10 15:55:00	105197	104257	104359	107445	3	0	11-0,11-0,11-0
2411	TTEMDOUBLES-----------QFNL000300--	D	M	QFNL	000300	1535	2021-03-10 16:20:00	116620	107028	120850	122777	1	3	8-11,4-11,11-8,6-11
2411	TTEMSINGLES-----------QFNL000100--	S	M	QFNL	000100	1665	2021-03-11 11:00:00	123980		104257		3	0	11-7,11-8,11-9
2411	TTEXDOUBLES-----------QFNL000100--	D	X	QFNL	000100	1636	2021-03-11 16:00:00	106195	117821	137894	105136	3	1	6-11,11-2,11-4,11-9
2411	TTEMSINGLES-----------QFNL000200--	S	M	QFNL	000200	3076	2021-03-11 11:40:00	116853		107028		2	3	11-8,12-10,13-15,10-12,9-11
2411	TTEXDOUBLES-----------QFNL000300--	D	X	QFNL	000300	1898	2021-03-11 16:40:00	107445	100868	117312	121623	3	1	6-11,11-8,11-8,11-8
2411	TTEWDOUBLES-----------QFNL000100--	D	W	QFNL	000100	1580	2021-03-10 15:15:00	117820	110752	114726	111849	3	0	11-9,12-10,11-9
2411	TTEWDOUBLES-----------QFNL000200--	D	W	QFNL	000200	1262	2021-03-10 15:00:00	131036	123672	105913	100868	3	1	11-2,11-3,5-11,11-2
2411	TTEMSINGLES-----------QFNL000400--	S	M	QFNL	000400	2767	2021-03-11 13:00:00	104379		118927		2	3	11-7,4-11,11-5,8-11,15-17
2411	TTEWDOUBLES-----------QFNL000400--	D	W	QFNL	000400	1353	2021-03-10 15:40:00	135935	133405	114706	114105	3	0	11-9,11-6,11-8
2411	TTEWSINGLES-----------QFNL000300--	S	W	QFNL	000300	2886	2021-03-11 07:40:00	123113		108226		2	3	13-15,11-7,11-6,8-11,12-14
2411	TTEMDOUBLES-----------QFNL000200--	D	M	QFNL	000200	1329	2021-03-10 15:55:00	101648	101820	114716	114717	3	0	11-7,11-7,11-9
2411	TTEMDOUBLES-----------QFNL000400--	D	M	QFNL	000400	1602	2021-03-10 17:00:00	110673	112035	111050	103903	1	3	7-11,4-11,11-9,9-11
2411	TTEWSINGLES-----------QFNL000400--	S	W	QFNL	000400	3048	2021-03-11 07:00:00	102712		123672		3	2	12-10,12-14,11-5,7-11,11-6
2411	TTEWDOUBLES-----------QFNL000300--	D	W	QFNL	000300	1255	2021-03-10 15:15:00	111871	106788	123977	118994	0	3	7-11,10-12,2-11
2411	TTEXDOUBLES-----------QFNL000200--	D	X	QFNL	000200	1344	2021-03-11 17:20:00	114355	131100	118994	105197	0	3	3-11,7-11,9-11
2411	TTEMSINGLES-----------QFNL000300--	S	M	QFNL	000300	1658	2021-03-11 12:20:00	102761		121582		3	0	11-3,13-11,11-9
2411	TTEXDOUBLES-----------QFNL000400--	D	X	QFNL	000400	1200	2021-03-11 16:15:00	120187	104359	110797	121582	0	3	0-11,0-11,0-11
