event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
2511	TTEWSINGLES--------U19FNL-000100----------	S	W	FNL	000100	2400	2021-12-08 09:40:00	135049		131036		4	3	12-10,11-7,8-11,11-5,10-12,7-11,11-8
2511	TTEMTEAM-----------U19FNL-00010003--------	T	M	FNL	00010003	0	0001-01-01 00:00:00	136039		135050		0	3	4-11,12-14,3-11
2511	TTEWTEAM-----------U19FNL-00010001--------	T	W	FNL	00010001	0	0001-01-01 00:00:00	135049		121250		3	0	11-4,11-3,11-6
2511	TTEWTEAM-----------U19FNL-00010002--------	T	W	FNL	00010002	0	0001-01-01 00:00:00	132132		119022		3	0	11-4,11-5,13-11
2511	TTEWTEAM-----------U19FNL-00010003--------	T	W	FNL	00010003	0	0001-01-01 00:00:00	136101		121249		3	0	11-5,11-3,11-7
2511	TTEMSINGLES--------U15FNL-000100----------	S	M	FNL	000100	2400	2021-12-08 09:00:00	135019		135996		1	4	5-11,5-11,11-5,5-11,7-11
2511	TTEWDOUBLES--------U15FNL-000100----------	D	W	FNL	000100	2400	2021-12-07 09:00:00	131335	136711	135498	135493	3	0	11-9,11-5,11-7
2511	TTEMDOUBLES--------U19FNL-000100----------	D	M	FNL	000100	2400	2021-12-07 17:00:00	123931	124576	122982	123019	3	2	9-11,6-11,11-9,11-7,11-9
2511	TTEXDOUBLES--------U19FNL-000100----------	D	X	FNL	000100	2400	2021-12-06 15:00:00	135888	135049	134442	131036	2	3	12-10,7-11,14-12,12-14,7-11
2511	TTEXDOUBLES--------U15FNL-000100----------	D	X	FNL	000100	2400	2021-12-06 14:20:00	135996	136711	134169	136153	3	1	6-11,11-6,11-4,11-8
2511	TTEWDOUBLES--------U19FNL-000100----------	D	W	FNL	000100	2400	2021-12-07 09:00:00	136101	135049	121250	119022	3	1	11-3,11-3,6-11,11-1
2511	TTEMTEAM-----------U15FNL-00010001--------	T	M	FNL	00010001	0	0001-01-01 00:00:00	136052		135768		1	3	11-7,10-12,8-11,8-11
2511	TTEMTEAM-----------U15FNL-00010002--------	T	M	FNL	00010002	0	0001-01-01 00:00:00	136326		135691		3	0	11-9,11-5,11-4
2511	TTEMTEAM-----------U15FNL-00010003--------	T	M	FNL	00010003	0	0001-01-01 00:00:00	134619		137294		3	0	11-9,11-5,11-7
2511	TTEMTEAM-----------U15FNL-00010004--------	T	M	FNL	00010004	0	0001-01-01 00:00:00	136052		135691		3	1	9-11,11-9,11-7,11-2
2511	TTEWSINGLES--------U15FNL-000100----------	S	W	FNL	000100	2400	2021-12-08 09:00:00	131335		136711		2	4	8-11,11-8,11-7,3-11,6-11,5-11
2511	TTEMTEAM-----------U19FNL-00010001--------	T	M	FNL	00010001	0	0001-01-01 00:00:00	124576		135888		1	3	5-11,2-11,11-7,8-11
2511	TTEMTEAM-----------U19FNL-00010002--------	T	M	FNL	00010002	0	0001-01-01 00:00:00	123931		137237		0	3	6-11,4-11,9-11
2511	TTEWTEAM-----------U15FNL-00010001--------	T	W	FNL	00010001	0	0001-01-01 00:00:00	136711		137752		3	0	11-6,11-6,11-4
2511	TTEWTEAM-----------U15FNL-00010002--------	T	W	FNL	00010002	0	0001-01-01 00:00:00	145267		136046		3	0	11-9,11-7,11-5
2511	TTEWTEAM-----------U15FNL-00010003--------	T	W	FNL	00010003	0	0001-01-01 00:00:00	200894		137764		3	2	11-7,14-12,5-11,10-12,12-10
2511	TTEMDOUBLES--------U15FNL-000100----------	D	M	FNL	000100	2400	2021-12-07 09:00:00	135977	135996	134619	136326	3	1	11-7,8-11,11-4,11-3
2511	TTEMSINGLES--------U19FNL-000100----------	S	M	FNL	000100	2400	2021-12-08 09:40:00	135888		121031		4	0	11-9,11-9,11-1,12-10
2511	TTEXDOUBLES--------U19SFNL000200----------	D	X	SFNL	000200	1800	2021-12-05 15:00:00	134442	131036	135919	136101	3	0	11-9,12-10,11-6
2511	TTEWSINGLES--------U15SFNL000200----------	S	W	SFNL	000200	2400	2021-12-08 09:40:00	136711		132144		4	1	11-6,12-10,11-4,7-11,11-7
2511	TTEMDOUBLES--------U19SFNL000200----------	D	M	SFNL	000200	2400	2021-12-06 15:40:00	122982	123019	135023	134693	3	1	11-4,11-5,7-11,11-7
2511	TTEMSINGLES--------U19SFNL000100----------	S	M	SFNL	000100	2400	2021-12-08 10:20:00	135888		131917		4	1	11-4,10-12,11-4,11-2,11-1
2511	TTEMTEAM-----------U15SFNL00020001--------	T	M	SFNL	00020001	0	0001-01-01 00:00:00	136052		200076		3	0	11-6,11-2,11-3
2511	TTEMTEAM-----------U15SFNL00020002--------	T	M	SFNL	00020002	0	0001-01-01 00:00:00	136326		137630		3	2	8-11,11-9,11-9,4-11,11-4
2511	TTEMTEAM-----------U15SFNL00020003--------	T	M	SFNL	00020003	0	0001-01-01 00:00:00	134619		200469		3	0	11-7,11-9,11-6
2511	TTEMSINGLES--------U15SFNL000200----------	S	M	SFNL	000200	2400	2021-12-08 09:40:00	133713		135996		0	4	8-11,10-12,10-12,8-11
2511	TTEWTEAM-----------U15SFNL00010001--------	T	W	SFNL	00010001	0	0001-01-01 00:00:00	136711		136178		3	0	11-2,11-3,11-4
2511	TTEWTEAM-----------U15SFNL00010002--------	T	W	SFNL	00010002	0	0001-01-01 00:00:00	145267		134489		1	3	12-14,11-5,8-11,2-11
2511	TTEWTEAM-----------U15SFNL00010003--------	T	W	SFNL	00010003	0	0001-01-01 00:00:00	200894		124308		3	2	10-12,11-8,3-11,11-9,11-7
2511	TTEWTEAM-----------U15SFNL00010004--------	T	W	SFNL	00010004	0	0001-01-01 00:00:00	136711		134489		3	0	11-6,11-8,11-3
2511	TTEWDOUBLES--------U15SFNL000200----------	D	W	SFNL	000200	2400	2021-12-06 14:20:00	135660	131480	135498	135493	0	3	4-11,5-11,5-11
2511	TTEMDOUBLES--------U15SFNL000200----------	D	M	SFNL	000200	2400	2021-12-06 15:00:00	134619	136326	134994	134169	3	2	10-12,11-8,11-9,5-11,11-6
2511	TTEMTEAM-----------U19SFNL00010002--------	T	M	SFNL	00010002	0	0001-01-01 00:00:00	124576		132022		3	0	11-8,11-7,11-6
2511	TTEMTEAM-----------U19SFNL00010003--------	T	M	SFNL	00010003	0	0001-01-01 00:00:00	133206		132775		3	2	8-11,11-9,11-6,13-15,11-6
2511	TTEMDOUBLES--------U15SFNL000100----------	D	M	SFNL	000100	2400	2021-12-06 14:20:00	135977	135996	135924	133713	3	0	11-9,14-12,11-7
2511	TTEWSINGLES--------U19SFNL000100----------	S	W	SFNL	000100	2400	2021-12-08 10:20:00	135179		135049		1	4	11-5,6-11,7-11,9-11,5-11
2511	TTEMSINGLES--------U19SFNL000200----------	S	M	SFNL	000200	2400	2021-12-08 10:20:00	135919		121031		1	4	12-14,11-9,9-11,4-11,6-11
2511	TTEXDOUBLES--------U15SFNL000100----------	D	X	SFNL	000100	1800	2021-12-05 15:00:00	135019	135498	135996	136711	0	3	6-11,6-11,10-12
2511	TTEWTEAM-----------U15SFNL00020001--------	T	W	SFNL	00020001	0	0001-01-01 00:00:00	137752		135511		3	1	8-11,11-7,11-8,11-6
2511	TTEWTEAM-----------U15SFNL00020002--------	T	W	SFNL	00020002	0	0001-01-01 00:00:00	137764		131914		1	3	4-11,13-15,11-9,9-11
2511	TTEWTEAM-----------U15SFNL00020003--------	T	W	SFNL	00020003	0	0001-01-01 00:00:00	136046		200317		3	1	11-8,7-11,11-5,11-8
2511	TTEWTEAM-----------U15SFNL00020004--------	T	W	SFNL	00020004	0	0001-01-01 00:00:00	137752		131914		2	3	10-12,11-8,7-11,11-7,7-11
2511	TTEWTEAM-----------U15SFNL00020005--------	T	W	SFNL	00020005	0	0001-01-01 00:00:00	137764		135511		3	0	11-6,11-9,11-7
2511	TTEXDOUBLES--------U19SFNL000100----------	D	X	SFNL	000100	1800	2021-12-05 15:00:00	121031	131100	135888	135049	0	3	8-11,3-11,8-11
2511	TTEMTEAM-----------U15SFNL00010001--------	T	M	SFNL	00010001	0	0001-01-01 00:00:00	144528		135768		3	0	12-10,11-8,11-6
2511	TTEMTEAM-----------U15SFNL00010002--------	T	M	SFNL	00010002	0	0001-01-01 00:00:00	146241		135691		0	3	9-11,7-11,10-12
2511	TTEMTEAM-----------U15SFNL00010003--------	T	M	SFNL	00010003	0	0001-01-01 00:00:00	144530		137294		0	3	9-11,9-11,9-11
2511	TTEMTEAM-----------U15SFNL00010004--------	T	M	SFNL	00010004	0	0001-01-01 00:00:00	144528		135691		3	1	9-11,11-4,11-9,14-12
2511	TTEMTEAM-----------U15SFNL00010005--------	T	M	SFNL	00010005	0	0001-01-01 00:00:00	146241		135768		0	3	8-11,7-11,7-11
2511	TTEWTEAM-----------U19SFNL00010001--------	T	W	SFNL	00010001	0	0001-01-01 00:00:00	132132		135179		1	3	9-11,11-5,8-11,12-14
2511	TTEWTEAM-----------U19SFNL00010002--------	T	W	SFNL	00010002	0	0001-01-01 00:00:00	135049		131036		3	2	9-11,9-11,14-12,11-5,12-10
2511	TTEWTEAM-----------U19SFNL00010003--------	T	W	SFNL	00010003	0	0001-01-01 00:00:00	136101		137736		3	0	11-4,11-6,11-7
2511	TTEWTEAM-----------U19SFNL00010004--------	T	W	SFNL	00010004	0	0001-01-01 00:00:00	132132		131036		3	2	16-14,7-11,6-11,11-4,11-7
2511	TTEWDOUBLES--------U15SFNL000100----------	D	W	SFNL	000100	2400	2021-12-06 14:20:00	131335	136711	131914	136755	3	0	11-6,11-9,11-3
2511	TTEMDOUBLES--------U19SFNL000100----------	D	M	SFNL	000100	2400	2021-12-06 15:00:00	123931	124576	133736	132658	3	1	11-3,10-12,11-9,14-12
2511	TTEMSINGLES--------U15SFNL000100----------	S	M	SFNL	000100	2400	2021-12-08 09:00:00	135977		135019		2	4	8-11,11-6,11-5,12-14,9-11,6-11
2511	TTEWDOUBLES--------U19SFNL000200----------	D	W	SFNL	000200	2400	2021-12-06 15:40:00	133840	135929	121250	119022	1	3	11-5,9-11,6-11,6-11
2511	TTEWDOUBLES--------U19SFNL000100----------	D	W	SFNL	000100	2400	2021-12-06 15:00:00	131036	135179	136101	135049	1	3	6-11,11-3,7-11,10-12
2511	TTEMTEAM-----------U19SFNL00020001--------	T	M	SFNL	00020001	0	0001-01-01 00:00:00	134442		135888		2	3	6-11,13-11,12-10,4-11,8-11
2511	TTEMTEAM-----------U19SFNL00020002--------	T	M	SFNL	00020002	0	0001-01-01 00:00:00	134583		137237		0	3	7-11,8-11,3-11
2511	TTEMTEAM-----------U19SFNL00020003--------	T	M	SFNL	00020003	0	0001-01-01 00:00:00	135996		135050		0	3	4-11,11-13,4-11
2511	TTEWSINGLES--------U15SFNL000100----------	S	W	SFNL	000100	2400	2021-12-08 09:00:00	131335		131914		4	1	12-10,9-11,11-3,11-3,11-8
2511	TTEWTEAM-----------U19SFNL00020001--------	T	W	SFNL	00020001	0	0001-01-01 00:00:00	119022		134369		3	0	12-10,12-10,11-8
2511	TTEWTEAM-----------U19SFNL00020002--------	T	W	SFNL	00020002	0	0001-01-01 00:00:00	121250		134011		3	1	11-9,6-11,11-6,13-11
2511	TTEWTEAM-----------U19SFNL00020003--------	T	W	SFNL	00020003	0	0001-01-01 00:00:00	124284		134012		1	3	8-11,11-8,5-11,0-11
2511	TTEWTEAM-----------U19SFNL00020004--------	T	W	SFNL	00020004	0	0001-01-01 00:00:00	119022		134011		2	3	5-11,9-11,11-8,12-10,11-13
2511	TTEWTEAM-----------U19SFNL00020005--------	T	W	SFNL	00020005	0	0001-01-01 00:00:00	121250		134369		3	1	11-6,12-10,9-11,11-9
2511	TTEMTEAM-----------U19SFNL00010001--------	T	M	SFNL	00010001	0	0001-01-01 00:00:00	123931		132986		3	0	11-4,11-6,12-10
2511	TTEWSINGLES--------U19SFNL000200----------	S	W	SFNL	000200	2400	2021-12-08 10:20:00	131036		136101		4	3	11-7,2-11,11-9,8-11,11-2,6-11,11-7
2511	TTEXDOUBLES--------U15SFNL000200----------	D	X	SFNL	000200	1800	2021-12-05 15:00:00	134169	136153	135924	135091	3	0	11-6,11-4,12-10
2511	TTEXDOUBLES--------U19QFNL000100----------	D	X	QFNL	000100	1800	2021-12-04 16:30:00	134693	134011	121031	131100	0	3	1-11,6-11,4-11
2511	TTEWSINGLES--------U15QFNL000200----------	S	W	QFNL	000200	2400	2021-12-07 09:40:00	136153		131914		3	4	11-8,5-11,5-11,8-11,11-8,12-10,7-11
2511	TTEMSINGLES--------U15QFNL000200----------	S	M	QFNL	000200	2400	2021-12-07 09:40:00	135019		135494		4	0	12-10,11-8,11-7,11-7
2511	TTEMDOUBLES--------U19QFNL000300----------	D	M	QFNL	000300	1800	2021-12-04 17:00:00	122982	123019	122727	121940	3	1	9-11,12-10,11-6,11-7
2511	TTEMTEAM-----------U19QFNL00010001--------	T	M	QFNL	00010001	0	0001-01-01 00:00:00	132775		131671		3	1	8-11,11-2,11-9,12-10
2511	TTEMTEAM-----------U19QFNL00010002--------	T	M	QFNL	00010002	0	0001-01-01 00:00:00	132022		121031		3	1	4-11,11-2,11-9,11-9
2511	TTEMTEAM-----------U19QFNL00010003--------	T	M	QFNL	00010003	0	0001-01-01 00:00:00	132986		135019		0	3	8-11,3-11,2-11
2511	TTEMTEAM-----------U19QFNL00010004--------	T	M	QFNL	00010004	0	0001-01-01 00:00:00	132775		121031		0	3	9-11,7-11,6-11
2511	TTEMTEAM-----------U19QFNL00010005--------	T	M	QFNL	00010005	0	0001-01-01 00:00:00	132022		131671		3	1	8-11,11-3,11-8,11-8
2511	TTEMDOUBLES--------U19QFNL000400----------	D	M	QFNL	000400	1800	2021-12-04 17:30:00	132992	122086	135023	134693	1	3	4-11,9-11,11-9,9-11
2511	TTEMDOUBLES--------U15QFNL000400----------	D	M	QFNL	000400	1800	2021-12-04 12:00:00	135494	133633	134994	134169	2	3	9-11,7-11,11-7,11-7,4-11
2511	TTEWSINGLES--------U19QFNL000300----------	S	W	QFNL	000300	2400	2021-12-07 11:00:00	131036		134369		4	0	11-7,11-8,11-9,11-6
2511	TTEMTEAM-----------U15QFNL00020005--------	T	M	QFNL	00020005	0	0001-01-01 00:00:00	135678		135768		0	3	9-11,2-11,7-11
2511	TTEMSINGLES--------U15QFNL000300----------	S	M	QFNL	000300	2400	2021-12-07 09:40:00	133713		134817		4	0	11-3,11-6,11-3,11-5
2511	TTEWSINGLES--------U15QFNL000400----------	S	W	QFNL	000400	2400	2021-12-07 10:20:00	132144		135493		4	2	4-11,11-13,11-6,11-4,11-9,11-7
2511	TTEXDOUBLES--------U15QFNL000400----------	D	X	QFNL	000400	1800	2021-12-04 12:00:00	134934	131914	135924	135091	1	3	11-7,4-11,3-11,9-11
2511	TTEWTEAM-----------U15QFNL00020004--------	T	W	QFNL	00020004	0	0001-01-01 00:00:00	134489		136755		3	1	11-8,8-11,11-4,11-7
2511	TTEXDOUBLES--------U15QFNL000300----------	D	X	QFNL	000300	1800	2021-12-04 12:00:00	134169	136153	144891	136953	3	0	11-4,11-4,11-7
2511	TTEWSINGLES--------U15QFNL000300----------	S	W	QFNL	000300	2400	2021-12-07 10:20:00	134575		136711		0	4	3-11,0-11,11-13,2-11
2511	TTEMDOUBLES--------U15QFNL000200----------	D	M	QFNL	000200	1800	2021-12-04 11:30:00	144891	135768	135924	133713	1	3	6-11,14-12,4-11,7-11
2511	TTEMTEAM-----------U15QFNL00040001--------	T	M	QFNL	00040001	0	0001-01-01 00:00:00	137561		200469		3	0	11-9,11-6,11-6
2511	TTEWDOUBLES--------U19QFNL000300----------	D	W	QFNL	000300	1800	2021-12-04 17:30:00	133840	135929	133522	132023	3	0	11-8,11-7,11-6
2511	TTEWDOUBLES--------U15QFNL000300----------	D	W	QFNL	000300	1800	2021-12-04 11:30:00	135660	131480	145134	145634	3	1	11-4,6-11,11-5,11-5
2511	TTEWTEAM-----------U19QFNL00030001--------	T	W	QFNL	00030001	0	0001-01-01 00:00:00	133593		121250		2	3	11-5,11-4,6-11,6-11,7-11
2511	TTEWTEAM-----------U19QFNL00030002--------	T	W	QFNL	00030002	0	0001-01-01 00:00:00	131395		119022		2	3	11-9,11-7,6-11,8-11,7-11
2511	TTEWTEAM-----------U19QFNL00030003--------	T	W	QFNL	00030003	0	0001-01-01 00:00:00	137850		121249		3	0	11-6,11-9,11-6
2511	TTEWTEAM-----------U19QFNL00030004--------	T	W	QFNL	00030004	0	0001-01-01 00:00:00	133593		119022		1	3	8-11,6-11,11-5,4-11
2511	TTEMTEAM-----------U19QFNL00020001--------	T	M	QFNL	00020001	0	0001-01-01 00:00:00	124576		131756		3	0	11-4,11-7,11-1
