event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
2917	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	0	2024-10-18 02:30:00	137627		104092		3	4	11-1,11-7,11-5,12-14,10-12,3-11,9-11
2917	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	0	2024-10-18 00:30:00	134800	137627	131798	104092	3	0	11-7,11-5,11-8
2917	TTEWSINGLES--------U21FNL-000100----------	S	W	FNL	000100	0	2024-10-18 01:10:00	201384		134972		3	4	7-11,6-11,11-7,3-11,11-6,11-8,4-11
2917	TTEXDOUBLES--------U21FNL-000100----------	D	X	FNL	000100	0	2024-10-17 03:30:00	136657	134972	211446	201384	3	1	11-6,10-12,14-12,11-8
2917	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	0	2024-10-18 03:10:00	201504		134803		1	4	11-9,6-11,7-11,10-12,4-11
2917	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	0	2024-10-17 23:50:00	201504	134803	131798	134800	1	3	5-11,11-9,9-11,5-11
2917	TTEMSINGLES--------U21FNL-000100----------	S	M	FNL	000100	0	2024-10-18 01:50:00	134904		136202		1	4	11-8,7-11,7-11,4-11,8-11
2917	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	0	2024-10-17 23:10:00	137627	104092	145134	109272	3	0	11-3,11-9,11-5
2917	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	0	2024-10-17 21:50:00	145134		104092		2	4	3-11,11-5,11-13,10-12,11-9,3-11
2917	TTEXDOUBLES--------U21SFNL000100----------	D	X	SFNL	000100	0	2024-10-17 02:30:00	136657	134972	137661	200210	3	0	11-8,11-9,11-7
2917	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	0	2024-10-17 22:30:00	134800		201504		2	4	11-3,4-11,11-7,10-12,5-11,5-11
2917	TTEWSINGLES--------U21SFNL000100----------	S	W	SFNL	000100	0	2024-10-17 20:30:00	200222		201384		2	4	6-11,8-11,12-10,7-11,11-9,7-11
2917	TTEMSINGLES--------U21SFNL000100----------	S	M	SFNL	000100	0	2024-10-17 21:10:00	134904		136657		4	3	9-11,8-11,11-7,12-10,11-5,9-11,11-8
2917	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	0	2024-10-17 03:00:00	134800	137627	117027	200210	3	0	11-5,11-9,11-1
2917	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	0	2024-10-17 22:30:00	134803		131798		4	0	11-8,11-9,11-7,11-5
2917	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	0	2024-10-17 21:50:00	137627		109272		4	0	11-4,11-8,11-4,11-7
2917	TTEMSINGLES--------U21SFNL000200----------	S	M	SFNL	000200	0	2024-10-17 21:10:00	137661		136202		1	4	7-11,9-11,11-8,5-11,4-11
2917	TTEXDOUBLES--------U21SFNL000200----------	D	X	SFNL	000200	0	2024-10-17 02:30:00	207001	201385	211446	201384	2	3	5-11,13-11,6-11,11-7,6-11
2917	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	0	2024-10-17 03:00:00	134803	145134	131798	104092	0	3	5-11,8-11,14-16
2917	TTEWSINGLES--------U21SFNL000200----------	S	W	SFNL	000200	1200	2024-10-15 00:00:00	200210		134972		2	4	11-3,11-5,10-12,11-13,5-11,5-11
2917	TTEXDOUBLES--------U21QFNL000200----------	D	X	QFNL	000200	0	2024-10-17 01:30:00	202879	145029	137661	200210	2	3	3-11,9-11,12-10,13-11,6-11
2917	TTEXDOUBLES--------U21QFNL000100----------	D	X	QFNL	000100	0	2024-10-17 01:30:00	136657	134972	200207	200222	3	1	11-6,11-8,5-11,11-8
2917	TTEMSINGLES--------U21QFNL000200----------	S	M	QFNL	000200	0	2024-10-17 05:20:00	200207		136657		0	4	10-12,10-12,10-12,1-11
2917	TTEXDOUBLES-----------QFNL000100----------	D	X	QFNL	000100	0	2024-10-17 02:00:00	134800	137627	134904	200205	3	0	11-4,11-5,11-7
2917	TTEXDOUBLES--------U21QFNL000400----------	D	X	QFNL	000400	0	2024-10-17 01:30:00	144522	200205	211446	201384	0	3	4-11,4-11,7-11
2917	TTEMSINGLES-----------QFNL000200----------	S	M	QFNL	000200	0	2024-10-17 06:40:00	136202		201504		0	4	8-11,6-11,3-11,10-12
2917	TTEWSINGLES-----------QFNL000300----------	S	W	QFNL	000300	0	2024-10-17 06:00:00	145134		200210		4	1	11-13,13-11,11-3,11-9,12-10
2917	TTEXDOUBLES--------U21QFNL000300----------	D	X	QFNL	000300	0	2024-10-17 01:30:00	207001	201385	134904	200225	3	2	5-11,11-8,11-4,8-11,11-8
