event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
2718	TTEWSINGLES--------U19FNL-000100----------	S	W	FNL	000100	0	2023-09-09 05:00:00	136653		134972		4	2	11-4,11-9,4-11,11-1,5-11,12-10
2718	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	0	2023-09-09 03:10:00	201504	137627	131798	105111	3	1	11-7,9-11,11-9,11-9
2718	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	0	2023-09-09 06:20:00	137627		104092		4	0	11-8,11-6,12-10,11-6
2718	TTEMTEAM-----------U19FNL-00010005--------	T	M	FNL	00010005	0	2023-09-05 01:30:00	134800		137661		3	0	11-0,11-0,11-0
2718	TTEXDOUBLES--------U19FNL-000100----------	D	X	FNL	000100	0	2023-09-09 02:40:00	201504	145134	134800	134972	1	3	17-19,13-11,10-12,7-11
2718	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	0	2023-09-09 04:20:00	134800	131798	201504	134803	3	0	11-4,14-12,11-9
2718	TTEWDOUBLES--------U19FNL-000100----------	D	W	FNL	000100	0	2023-09-09 02:10:00	145029	145134	134972	201384	2	3	12-10,11-5,9-11,5-11,9-11
2718	TTEMDOUBLES--------U21FNL-000100----------	D	M	FNL	000100	0	2023-09-09 03:10:00	134904	200207	137661	136202	3	0	11-8,11-7,11-5
2718	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	0	2023-09-09 07:00:00	131798		201504		2	4	12-10,8-11,10-12,7-11,11-4,3-11
2718	TTEXDOUBLES--------U21FNL-000100----------	D	X	FNL	000100	0	2023-09-08 04:15:00	136657	145134	134803	202878	3	1	8-11,11-7,11-7,11-6
2718	TTEWSINGLES--------U21FNL-000100----------	S	W	FNL	000100	0	2023-09-09 05:40:00	136653		134972		4	0	11-8,11-8,11-6,13-11
